L1,L2,L3,R1,R2,R3,D1,1X,1Y,1Z,2X,2Y,2Z
0,0,-18,-29,-2,9,220.0,935.0,-208.0,195.0,819.0,-283.0,250.0
0,0,-17,-30,-3,14,220.0,929.0,-304.0,303.0,969.0,-44.0,233.0
0,0,-17,-30,-2,9,220.0,930.0,-112.0,-102.0,687.0,-32.0,189.0
0,0,-15,-13,-2,-4,220.0,524.0,33.0,857.0,808.0,-95.0,53.0
0,0,-1,45,3,-4,8191.0,2026.0,-450.0,1011.0,1614.0,-258.0,4.0
0,0,44,22,12,-5,1002.0,1205.0,-732.0,-486.0,954.0,44.0,475.0
0,0,82,-28,-1,-5,1071.0,595.0,-359.0,902.0,924.0,-223.0,262.0
0,0,101,-30,-2,-5,1017.0,610.0,-590.0,413.0,829.0,-197.0,349.0
0,0,117,-30,-2,-6,1062.0,618.0,-598.0,717.0,854.0,-267.0,279.0
1,0,96,-29,-3,-4,151.0,250.0,-552.0,329.0,594.0,-51.0,-28.0
29,9,-1,-30,-3,-5,8191.0,612.0,-250.0,856.0,1298.0,-507.0,-126.0
54,27,-16,-29,-2,-5,8191.0,3459.0,-818.0,-79.0,1333.0,-396.0,206.0
6,1,-17,-24,-2,4,8191.0,885.0,-261.0,249.0,837.0,85.0,462.0
0,0,-18,-23,-3,6,8191.0,978.0,-189.0,347.0,914.0,-357.0,290.0
0,0,-18,-20,-2,0,8191.0,1072.0,-442.0,82.0,903.0,-201.0,422.0
0,0,-16,-18,-2,-3,8191.0,993.0,-267.0,147.0,891.0,-115.0,313.0
0,0,-15,-18,-2,1,150.0,914.0,-352.0,-145.0,679.0,18.0,74.0
0,0,-8,3,-1,-5,150.0,389.0,-295.0,1391.0,930.0,-314.0,155.0
0,0,21,46,9,-5,8191.0,2023.0,-744.0,-195.0,1515.0,-823.0,195.0
0,0,83,-13,0,-4,1061.0,283.0,-57.0,-159.0,703.0,-231.0,480.0
0,0,96,-29,-2,-5,1108.0,331.0,-286.0,-385.0,916.0,-185.0,355.0
0,0,98,-30,-2,-5,1085.0,499.0,-389.0,686.0,895.0,-244.0,408.0
1,0,80,-29,-3,-4,1085.0,561.0,-384.0,915.0,851.0,-350.0,275.0
7,3,51,-29,-3,-5,118.0,370.0,-93.0,276.0,556.0,-177.0,23.0
39,14,-15,-29,-2,-5,8191.0,960.0,-234.0,458.0,1236.0,-441.0,-105.0
42,40,-15,-30,-3,-3,8191.0,703.0,-326.0,526.0,1479.0,-176.0,71.0
2,1,-17,-24,-2,4,8191.0,1066.0,-60.0,132.0,725.0,-49.0,454.0
0,0,-18,-23,-3,4,8191.0,994.0,-324.0,-86.0,887.0,-182.0,224.0
0,0,-18,-22,-2,3,8191.0,890.0,-161.0,95.0,877.0,-185.0,294.0
0,0,-17,-23,-2,7,8191.0,936.0,-259.0,401.0,974.0,-171.0,326.0
0,0,-17,-26,-3,7,8191.0,1056.0,-271.0,156.0,826.0,-75.0,327.0
0,0,-17,-20,-2,-3,108.0,563.0,-218.0,647.0,821.0,-79.0,219.0
0,0,0,25,2,-4,108.0,1503.0,-557.0,979.0,1558.0,-199.0,47.0
0,0,32,15,13,-5,8191.0,1375.0,-722.0,-568.0,884.0,24.0,367.0
0,0,93,-28,-1,-4,8191.0,1089.0,-45.0,682.0,794.0,-193.0,327.0
0,0,109,-29,-2,-5,1072.0,539.0,-602.0,817.0,957.0,-43.0,343.0
0,0,127,-29,-3,-5,1074.0,583.0,-301.0,886.0,923.0,-366.0,267.0
0,0,130,-29,-2,-5,1018.0,538.0,-420.0,855.0,936.0,-217.0,263.0
3,0,86,-30,-3,-5,123.0,334.0,-359.0,573.0,526.0,-98.0,-59.0
38,14,-12,-30,-2,-5,123.0,725.0,-128.0,265.0,1036.0,-457.0,-60.0
35,33,-16,-30,-3,-4,123.0,2283.0,-736.0,282.0,1506.0,-496.0,200.0
1,0,-17,-24,-2,3,123.0,904.0,-552.0,14.0,754.0,-13.0,480.0
0,0,-18,-25,-3,4,123.0,906.0,-188.0,106.0,883.0,-229.0,230.0
0,0,-19,-25,-2,6,123.0,1007.0,-477.0,78.0,960.0,-183.0,321.0
0,0,-18,-22,-3,8,123.0,942.0,-208.0,300.0,973.0,-152.0,304.0
0,0,-17,-26,-2,6,123.0,1086.0,-356.0,237.0,808.0,-98.0,304.0
0,0,-15,-15,-3,-4,127.0,1230.0,-188.0,850.0,912.0,-62.0,194.0
0,0,-16,32,4,-5,8191.0,1619.0,-167.0,1117.0,1549.0,-300.0,-71.0
0,0,33,23,15,-5,1024.0,1241.0,-707.0,-623.0,991.0,148.0,448.0
0,0,114,-26,-2,-4,1048.0,843.0,-155.0,983.0,863.0,-178.0,319.0
0,0,130,-29,-2,-5,1129.0,559.0,-401.0,803.0,871.0,22.0,377.0
0,0,137,-29,-2,-5,8191.0,812.0,-189.0,629.0,779.0,-296.0,297.0
0,0,152,-30,-3,-5,8191.0,814.0,-223.0,897.0,713.0,-332.0,188.0
0,0,122,-30,-2,-5,139.0,501.0,-113.0,501.0,776.0,-192.0,-71.0
27,16,7,-30,-2,-5,8191.0,1187.0,-677.0,427.0,1414.0,-430.0,-105.0
54,33,-16,-29,-3,-5,8191.0,571.0,13.0,831.0,1211.0,-439.0,-176.0
11,5,-16,-20,-2,-4,8191.0,1088.0,8.0,116.0,741.0,-458.0,429.0
0,0,-17,-22,-2,4,8191.0,937.0,-480.0,96.0,936.0,-245.0,337.0
0,0,-17,-26,-2,9,8191.0,901.0,-73.0,327.0,890.0,-142.0,271.0
0,0,-16,-25,-3,9,8191.0,962.0,-199.0,223.0,864.0,-191.0,361.0
0,0,-15,-21,-2,0,126.0,372.0,-174.0,771.0,439.0,22.0,-86.0
0,0,-4,18,1,-4,126.0,833.0,-294.0,1320.0,1586.0,-224.0,52.0
0,0,31,31,14,-5,126.0,1429.0,-666.0,-288.0,762.0,-400.0,266.0
0,0,79,-26,-2,-5,1059.0,1550.0,-415.0,78.0,716.0,-229.0,549.0
4,0,59,-29,-2,-5,1076.0,415.0,-336.0,1004.0,829.0,-208.0,373.0
3,0,56,-29,-3,-5,1055.0,491.0,-296.0,750.0,818.0,-371.0,338.0
2,0,89,-29,-3,-5,8191.0,739.0,-684.0,614.0,787.0,-344.0,331.0
9,2,20,-29,-3,-4,114.0,1370.0,-88.0,775.0,716.0,-252.0,50.0
67,22,-15,-30,-3,-5,114.0,1166.0,-463.0,850.0,1460.0,-652.0,-128.0
23,35,-17,-29,-2,0,114.0,277.0,-524.0,58.0,902.0,-301.0,259.0
0,0,-17,-26,-2,5,8191.0,961.0,-209.0,229.0,918.0,-211.0,276.0
0,0,-18,-27,-3,7,8191.0,970.0,-210.0,44.0,810.0,-295.0,248.0
0,0,-17,-28,-3,8,8191.0,764.0,-307.0,422.0,940.0,-272.0,294.0
0,0,-16,-29,-2,8,8191.0,1019.0,-420.0,61.0,848.0,-106.0,344.0
0,0,-14,-30,-2,9,8191.0,770.0,-130.0,-20.0,631.0,-66.0,200.0
0,0,-9,-20,-3,1,8191.0,1426.0,-469.0,1292.0,1507.0,-181.0,-69.0
0,0,51,16,1,-5,8191.0,2280.0,-634.0,-338.0,1161.0,-204.0,246.0
0,0,84,-17,0,-5,8191.0,450.0,-36.0,-109.0,670.0,-358.0,397.0
1,0,84,-29,-3,-5,1036.0,-51.0,-62.0,296.0,903.0,-222.0,360.0
3,0,65,-30,-2,-5,8191.0,322.0,-442.0,854.0,769.0,-402.0,280.0
4,0,68,-29,-2,-5,8191.0,870.0,-433.0,645.0,748.0,-359.0,241.0
14,2,20,-30,-2,-5,168.0,1158.0,-544.0,514.0,722.0,-252.0,207.0
69,24,-15,-29,-2,-5,168.0,879.0,-178.0,700.0,1489.0,-747.0,101.0
18,35,-16,-29,-2,-3,168.0,1069.0,-527.0,143.0,868.0,-543.0,335.0
0,0,-18,-27,-3,6,168.0,832.0,-371.0,70.0,786.0,-208.0,310.0
0,0,-18,-26,-2,7,168.0,813.0,-383.0,212.0,873.0,-332.0,235.0
0,0,-19,-21,-2,3,168.0,860.0,-293.0,408.0,979.0,-131.0,285.0
0,0,-16,-19,-2,1,168.0,945.0,-465.0,179.0,777.0,-150.0,395.0
0,0,-15,-21,-2,0,125.0,138.0,-159.0,1390.0,355.0,-101.0,-217.0
0,0,-11,20,3,-5,8191.0,1626.0,-583.0,1188.0,1649.0,-4.0,64.0
0,0,46,20,15,-6,8191.0,1161.0,-822.0,-585.0,889.0,-244.0,379.0
0,0,92,-27,-2,-4,1028.0,1305.0,-130.0,420.0,872.0,-210.0,517.0
0,0,98,-30,-1,-5,1002.0,583.0,-542.0,1099.0,917.0,-88.0,446.0
1,0,65,-29,-2,-4,1054.0,531.0,-314.0,772.0,819.0,-353.0,345.0
2,0,68,-29,-3,-5,1054.0,481.0,-458.0,710.0,750.0,-183.0,150.0
20,6,-6,-30,-3,-4,8191.0,937.0,-285.0,800.0,918.0,-399.0,45.0
65,23,-16,-30,-2,-5,8191.0,331.0,-209.0,716.0,1221.0,-388.0,-189.0
19,23,-17,-21,-3,0,8191.0,1313.0,-36.0,330.0,1048.0,-537.0,434.0
0,0,-18,-21,-3,5,8191.0,820.0,-302.0,194.0,941.0,-258.0,116.0
0,0,-18,-25,-2,6,8191.0,910.0,-408.0,250.0,855.0,-299.0,369.0
0,0,-18,-21,-2,4,8191.0,808.0,-240.0,134.0,833.0,-64.0,247.0
0,0,-16,-22,-3,4,8191.0,1043.0,-358.0,98.0,975.0,-126.0,293.0
0,0,-15,-19,-2,-1,102.0,493.0,-27.0,892.0,540.0,-39.0,-21.0
0,0,-14,24,2,-5,102.0,547.0,-228.0,1266.0,1409.0,-3.0,-32.0
0,0,20,36,12,-4,8191.0,1475.0,-634.0,-186.0,872.0,-124.0,151.0
0,0,70,-23,-1,-5,8191.0,1573.0,-128.0,-177.0,732.0,-274.0,513.0
2,0,78,-29,-2,-5,1083.0,391.0,-463.0,681.0,974.0,-74.0,382.0
5,0,76,-30,-2,-4,1052.0,500.0,-268.0,691.0,880.0,-367.0,335.0
6,0,73,-29,-3,-5,8191.0,851.0,-535.0,693.0,791.0,-240.0,340.0
7,2,57,-30,-3,-5,161.0,798.0,-210.0,528.0,619.0,-130.0,78.0
42,15,-10,-30,-3,-5,161.0,704.0,46.0,586.0,1164.0,-416.0,-53.0
38,31,-15,-30,-3,-5,161.0,2886.0,-1965.0,-216.0,1408.0,-472.0,172.0
3,1,-18,-26,-2,5,161.0,797.0,-513.0,65.0,806.0,-69.0,504.0
0,0,-18,-27,-3,9,161.0,923.0,-231.0,91.0,922.0,-162.0,162.0
0,0,-18,-25,-4,7,161.0,937.0,-270.0,232.0,922.0,-201.0,277.0
0,0,-18,-24,-2,7,161.0,1003.0,-129.0,364.0,1012.0,-71.0,226.0
0,0,-16,-18,-2,0,161.0,920.0,-565.0,70.0,808.0,-141.0,310.0
0,0,-16,-16,-2,-3,120.0,429.0,-246.0,861.0,526.0,16.0,-98.0
0,0,-8,28,3,-5,120.0,615.0,-518.0,1303.0,1486.0,-138.0,108.0
0,0,50,23,13,-5,8191.0,1436.0,-723.0,-330.0,882.0,-237.0,262.0
0,0,96,-28,-1,-5,1044.0,1310.0,-172.0,123.0,808.0,-262.0,383.0
0,0,103,-29,-3,-5,1106.0,439.0,-360.0,807.0,926.0,-192.0,376.0
2,0,54,-29,-2,-5,1137.0,534.0,-263.0,975.0,890.0,-360.0,360.0
4,1,42,-29,-2,-5,8191.0,395.0,-278.0,655.0,795.0,-279.0,254.0
7,2,58,-29,-3,-5,105.0,613.0,-527.0,240.0,573.0,-142.0,-50.0
42,18,-15,-30,-2,-5,105.0,1487.0,-323.0,173.0,1178.0,-536.0,27.0
27,32,-15,-29,-2,-4,105.0,5.0,-587.0,350.0,1131.0,-342.0,99.0
1,0,-17,-20,-3,1,8191.0,825.0,-458.0,188.0,767.0,-167.0,548.0
0,0,-18,-16,-2,0,8191.0,900.0,-344.0,280.0,936.0,-304.0,330.0
0,0,-18,-15,-3,-1,8191.0,941.0,-310.0,162.0,896.0,-116.0,287.0
0,0,-17,-17,-3,0,8191.0,868.0,-241.0,349.0,860.0,-164.0,365.0
0,0,-15,-19,-2,0,91.0,510.0,-344.0,912.0,586.0,28.0,-77.0
0,0,-9,6,-1,-5,8191.0,933.0,-409.0,967.0,1242.0,55.0,-70.0
0,0,41,26,9,-5,8191.0,1402.0,-772.0,-750.0,1181.0,-296.0,394.0
0,0,97,-27,-2,-4,1049.0,1503.0,-298.0,275.0,779.0,-255.0,446.0
1,0,97,-30,-2,-5,1062.0,362.0,-307.0,1145.0,867.0,-227.0,391.0
5,1,44,-30,-3,-5,1085.0,236.0,-215.0,958.0,898.0,-332.0,331.0
7,1,38,-29,-3,-4,1060.0,532.0,-364.0,816.0,785.0,-243.0,257.0
12,4,33,-30,-2,-5,155.0,841.0,-428.0,195.0,467.0,-148.0,104.0
56,18,-13,-30,-3,-5,155.0,1472.0,-143.0,383.0,1164.0,-552.0,-44.0
27,33,-16,-23,-2,-5,8191.0,850.0,-458.0,314.0,1135.0,-611.0,301.0
0,0,-17,-18,-3,3,8191.0,936.0,-246.0,25.0,621.0,-134.0,639.0
0,0,-18,-22,-2,7,8191.0,937.0,-214.0,113.0,923.0,-236.0,304.0
0,0,-18,-28,-3,8,8191.0,911.0,-247.0,195.0,958.0,-253.0,250.0
0,0,-18,-29,-3,9,8191.0,997.0,-268.0,113.0,944.0,-261.0,344.0
0,0,-16,-29,-3,9,8191.0,981.0,-214.0,189.0,924.0,-120.0,314.0
0,0,-14,-26,-2,2,117.0,495.0,167.0,1088.0,649.0,-162.0,-59.0
0,0,-11,12,2,-4,8191.0,1848.0,-721.0,1068.0,1571.0,-184.0,316.0
0,0,34,15,11,-5,8191.0,1284.0,-705.0,-540.0,921.0,-211.0,242.0
1,0,63,-28,-2,-5,8191.0,1132.0,-322.0,536.0,870.0,-176.0,413.0
6,0,47,-30,-2,-5,1056.0,478.0,-179.0,625.0,909.0,-100.0,406.0
2,0,49,-29,-2,-5,1082.0,605.0,-451.0,465.0,819.0,-349.0,317.0
1,0,85,-29,-3,-5,1082.0,738.0,-401.0,806.0,884.0,-261.0,340.0
15,4,22,-29,-3,-5,127.0,681.0,-278.0,533.0,663.0,-246.0,37.0
62,21,-15,-30,-2,-5,127.0,979.0,-91.0,690.0,1256.0,-527.0,-40.0
20,31,-15,-22,-3,-4,127.0,1714.0,-478.0,560.0,1045.0,-408.0,249.0
0,0,-17,-17,-2,1,127.0,750.0,-336.0,342.0,826.0,-156.0,397.0
0,0,-18,-17,-2,-1,127.0,845.0,-469.0,80.0,801.0,-302.0,362.0
0,0,-18,-14,-2,-4,127.0,955.0,-214.0,201.0,1004.0,-84.0,379.0
0,0,-18,-14,-2,-3,127.0,1015.0,-417.0,248.0,877.0,-102.0,396.0
0,0,-17,-12,-1,-3,127.0,1113.0,-121.0,83.0,821.0,11.0,334.0
0,0,-16,0,-1,-5,127.0,-63.0,47.0,520.0,798.0,-158.0,204.0
0,0,0,41,9,-5,8191.0,1497.0,-524.0,1058.0,1506.0,-452.0,70.0
0,0,40,19,13,-5,8191.0,1482.0,-705.0,-813.0,961.0,-71.0,579.0
0,0,86,-27,-2,-5,1108.0,151.0,-224.0,741.0,951.0,-304.0,362.0
1,0,87,-29,-2,-5,1069.0,353.0,-618.0,629.0,822.0,-177.0,451.0
4,0,80,-29,-3,-5,8191.0,482.0,-364.0,635.0,772.0,-312.0,337.0
3,0,103,-30,-2,-6,8191.0,756.0,-410.0,889.0,796.0,-271.0,266.0
18,5,16,-29,-3,-4,269.0,398.0,-659.0,409.0,770.0,-207.0,44.0
80,27,-16,-30,-3,-5,269.0,789.0,-267.0,703.0,1500.0,-560.0,-80.0
22,33,-16,-25,-3,-4,269.0,1073.0,-382.0,43.0,957.0,-558.0,303.0
0,0,-19,-18,-2,0,269.0,892.0,-89.0,215.0,758.0,-185.0,379.0
0,0,-17,-22,-3,2,269.0,937.0,-447.0,147.0,976.0,-205.0,313.0
0,0,-18,-23,-2,7,269.0,913.0,-194.0,241.0,1012.0,-128.0,168.0
0,0,-18,-24,-3,7,269.0,931.0,-264.0,270.0,937.0,-235.0,255.0
0,0,-17,-20,-2,0,269.0,1085.0,-299.0,147.0,803.0,-73.0,319.0
0,0,-16,3,-1,-5,269.0,585.0,-252.0,530.0,771.0,-69.0,82.0
0,0,-4,58,11,-5,8191.0,2045.0,-730.0,826.0,1665.0,-480.0,70.0
0,0,76,2,9,-5,1055.0,799.0,-243.0,-783.0,690.0,-228.0,542.0
0,0,114,-26,-1,-5,1091.0,-81.0,-3.0,684.0,1011.0,-276.0,253.0
0,0,117,-30,-2,-5,1085.0,554.0,-413.0,311.0,849.0,-203.0,322.0
0,0,125,-30,-2,-5,8191.0,629.0,-584.0,808.0,801.0,-292.0,181.0
0,0,135,-29,-3,-5,8191.0,1451.0,-470.0,1132.0,954.0,-220.0,52.0
4,2,67,-30,-3,-5,8191.0,337.0,-54.0,817.0,996.0,-352.0,-17.0
48,20,-12,-29,-3,-5,8191.0,976.0,-307.0,1117.0,1422.0,-363.0,-96.0
21,27,-16,-26,-2,-4,8191.0,-295.0,-378.0,225.0,720.0,-224.0,400.0
0,0,-17,-23,-2,1,8191.0,1048.0,-490.0,223.0,925.0,0.0,424.0
0,0,-17,-22,-2,3,8191.0,934.0,-220.0,364.0,880.0,-331.0,285.0
0,0,-18,-19,-3,1,8191.0,895.0,-293.0,275.0,903.0,-175.0,287.0
0,0,-16,-15,-2,-2,8191.0,1081.0,-400.0,-27.0,865.0,-24.0,339.0
0,0,-17,-11,-2,-5,8191.0,-624.0,266.0,354.0,552.0,-227.0,67.0
0,0,-10,38,5,-5,8191.0,1791.0,-491.0,755.0,1630.0,-107.0,45.0
0,0,40,20,14,-5,1123.0,1338.0,-803.0,-364.0,992.0,41.0,537.0
0,0,75,-28,-2,-5,1163.0,601.0,-162.0,708.0,949.0,-284.0,364.0
1,0,81,-29,-3,-5,1075.0,470.0,-485.0,352.0,864.0,-171.0,433.0
3,0,73,-30,-2,-5,8191.0,551.0,-509.0,583.0,761.0,-279.0,184.0
7,2,58,-30,-3,-5,146.0,673.0,-441.0,603.0,626.0,-73.0,151.0
42,12,-13,-30,-3,-4,146.0,518.0,-676.0,319.0,1109.0,-458.0,99.0
48,29,-16,-29,-3,-3,8191.0,-99.0,-399.0,632.0,1119.0,-94.0,163.0
3,0,-18,-22,-3,5,8191.0,938.0,-302.0,196.0,728.0,-131.0,453.0
0,0,-18,-24,-3,6,8191.0,945.0,-228.0,233.0,964.0,-222.0,241.0
0,0,-18,-24,-3,8,8191.0,947.0,-296.0,128.0,898.0,-249.0,363.0
0,0,-18,-26,-3,9,8191.0,1000.0,-237.0,150.0,964.0,-137.0,250.0
0,0,-17,-30,-3,10,8191.0,1037.0,-290.0,303.0,871.0,-142.0,330.0
0,0,-16,-24,-2,-2,107.0,197.0,106.0,368.0,666.0,-90.0,109.0
0,0,-7,12,0,-5,8191.0,1694.0,-493.0,954.0,1583.0,-286.0,109.0
0,0,36,13,10,-5,8191.0,1495.0,-850.0,-600.0,1125.0,-36.0,217.0
1,0,86,-28,-2,-5,1157.0,1313.0,-282.0,507.0,811.0,-211.0,330.0
9,1,50,-29,-3,-5,1154.0,492.0,-296.0,957.0,826.0,-190.0,394.0
11,2,41,-29,-3,-5,8191.0,596.0,-275.0,633.0,828.0,-385.0,344.0
9,2,69,-29,-2,-5,1075.0,719.0,-480.0,650.0,741.0,-268.0,275.0
28,9,-6,-30,-2,-4,153.0,757.0,-314.0,518.0,840.0,-368.0,120.0
80,25,-15,-30,-3,-5,153.0,1163.0,-38.0,795.0,1375.0,-458.0,-150.0
24,29,-17,-23,-2,-1,153.0,1121.0,-462.0,327.0,931.0,-621.0,474.0
0,1,-18,-21,-3,4,153.0,811.0,-193.0,324.0,878.0,-138.0,294.0
0,0,-18,-21,-2,1,153.0,926.0,-310.0,119.0,826.0,-199.0,306.0
0,0,-18,-21,-2,0,153.0,958.0,-104.0,153.0,892.0,-135.0,392.0
0,0,-17,-23,-2,9,153.0,984.0,-326.0,311.0,917.0,-64.0,423.0
0,0,-16,-27,-3,11,153.0,1127.0,-349.0,212.0,871.0,99.0,354.0
0,0,-16,-15,-2,-4,203.0,139.0,289.0,270.0,723.0,-109.0,94.0
0,0,-12,33,4,-5,897.0,1368.0,-281.0,1361.0,1673.0,-275.0,142.0
0,0,20,17,13,-5,1054.0,1413.0,-729.0,-780.0,792.0,52.0,594.0
0,0,76,-29,-2,-5,1100.0,873.0,-315.0,951.0,955.0,-113.0,487.0
0,0,82,-30,-3,-5,1072.0,634.0,-242.0,475.0,779.0,-185.0,341.0
1,0,96,-29,-2,-5,8191.0,482.0,-321.0,792.0,844.0,-204.0,333.0
7,0,53,-30,-3,-5,122.0,546.0,-339.0,615.0,639.0,-140.0,82.0
54,17,-15,-30,-3,-5,8191.0,247.0,-276.0,176.0,1348.0,-443.0,-38.0
31,35,-16,-30,-3,-5,8191.0,3884.0,-1630.0,192.0,1340.0,-477.0,176.0
0,0,-17,-21,-3,3,8191.0,850.0,-218.0,319.0,772.0,-107.0,572.0
1,0,-18,-20,-3,1,8191.0,1003.0,-379.0,145.0,876.0,-255.0,303.0
0,0,-17,-19,-3,-1,8191.0,978.0,-263.0,-4.0,797.0,-329.0,355.0
0,0,-18,-22,-2,4,8191.0,968.0,-309.0,257.0,944.0,-232.0,335.0
0,0,-17,-22,-2,6,8191.0,883.0,-307.0,244.0,913.0,-138.0,433.0
0,0,-17,-23,-2,3,8191.0,401.0,50.0,541.0,436.0,-93.0,-102.0
0,0,-16,1,-1,-5,8191.0,936.0,-220.0,1234.0,1409.0,-150.0,28.0
0,0,27,43,8,-5,8191.0,1746.0,-450.0,517.0,1261.0,-365.0,95.0
0,0,51,-5,5,-5,1091.0,632.0,-257.0,-987.0,625.0,-283.0,579.0
0,0,82,-29,-2,-4,1097.0,-217.0,-108.0,280.0,922.0,-275.0,467.0
1,0,83,-30,-3,-5,1070.0,476.0,-324.0,551.0,806.0,-232.0,332.0
1,0,91,-31,-3,-5,8191.0,719.0,-557.0,986.0,882.0,-107.0,339.0
3,1,85,-30,-2,-5,8191.0,515.0,-345.0,612.0,721.0,-273.0,102.0
28,10,-5,-30,-2,-5,8191.0,494.0,-490.0,703.0,886.0,-273.0,46.0
68,28,-15,-30,-2,-4,8191.0,1017.0,-318.0,1007.0,1638.0,-228.0,4.0
6,5,-16,-21,-3,2,8191.0,1140.0,-477.0,311.0,745.0,-250.0,403.0
0,0,-17,-23,-2,3,8191.0,1035.0,-159.0,146.0,945.0,-59.0,284.0
0,0,-18,-21,-2,3,8191.0,990.0,-198.0,161.0,885.0,-187.0,274.0
0,0,-18,-20,-2,1,8191.0,1019.0,-346.0,38.0,964.0,-234.0,298.0
0,0,-16,-20,-2,1,8191.0,831.0,-242.0,261.0,925.0,-90.0,295.0
0,0,-17,-24,-2,4,135.0,1034.0,-228.0,-6.0,684.0,-97.0,135.0
0,0,-17,-22,-3,-1,8191.0,1014.0,-200.0,1536.0,1271.0,-328.0,133.0
0,0,10,22,2,-5,8191.0,2318.0,-856.0,61.0,1610.0,-416.0,302.0
0,0,87,-3,7,-5,8191.0,762.0,-362.0,-480.0,795.0,-48.0,412.0
0,0,108,-28,-2,-4,1074.0,335.0,167.0,666.0,962.0,-189.0,206.0
0,0,130,-29,-2,-5,1100.0,639.0,-710.0,624.0,994.0,-79.0,348.0
0,0,128,-30,-3,-5,8191.0,507.0,-490.0,977.0,944.0,-350.0,236.0
4,0,65,-30,-2,-5,129.0,507.0,-291.0,474.0,533.0,-98.0,53.0
40,14,-13,-30,-3,-5,129.0,831.0,-711.0,307.0,1013.0,-430.0,-14.0
58,38,-17,-29,-3,-5,129.0,619.0,396.0,626.0,1135.0,-242.0,-244.0
9,8,-17,-21,-3,1,8191.0,893.0,-447.0,217.0,816.0,7.0,565.0
0,1,-18,-18,-2,0,8191.0,1010.0,-197.0,163.0,910.0,-247.0,338.0
0,0,-17,-19,-2,-2,8191.0,1038.0,-195.0,-94.0,804.0,-275.0,357.0
0,0,-17,-16,-2,-2,8191.0,974.0,-263.0,116.0,954.0,-217.0,397.0
0,0,-17,-21,-2,4,8191.0,931.0,-279.0,266.0,825.0,-191.0,348.0
0,0,-16,-24,-2,8,8191.0,985.0,-306.0,75.0,659.0,-68.0,145.0
0,0,-15,-3,-2,-5,8191.0,980.0,-160.0,960.0,935.0,-144.0,205.0
0,0,12,46,9,-5,8191.0,1676.0,-614.0,865.0,1357.0,-567.0,171.0
1,0,49,10,9,-5,1045.0,1076.0,-502.0,-839.0,833.0,-49.0,607.0
1,0,84,-29,-2,-5,1081.0,-31.0,-34.0,597.0,874.0,-229.0,257.0
0,0,99,-29,-2,-5,1083.0,409.0,-613.0,413.0,912.0,-61.0,505.0
0,0,70,-29,-3,-4,1047.0,444.0,-435.0,857.0,802.0,-184.0,439.0
3,2,45,-29,-2,-5,1047.0,568.0,-512.0,843.0,802.0,-226.0,315.0
6,5,53,-29,-3,-5,119.0,503.0,-471.0,313.0,607.0,-84.0,38.0
49,19,-14,-29,-3,-5,8191.0,872.0,-370.0,698.0,1373.0,-462.0,-82.0
25,33,-16,-30,-3,-2,8191.0,-98.0,-690.0,479.0,1104.0,-254.0,122.0
0,0,-17,-22,-2,2,8191.0,1119.0,-187.0,117.0,747.0,26.0,418.0
0,0,-18,-20,-2,0,8191.0,1004.0,-311.0,68.0,934.0,-271.0,294.0
0,0,-18,-19,-2,0,8191.0,986.0,-339.0,-30.0,883.0,-106.0,408.0
0,0,-17,-21,-2,3,8191.0,996.0,-238.0,207.0,890.0,-209.0,357.0
0,0,-14,-24,-2,8,8191.0,957.0,-372.0,25.0,849.0,-144.0,368.0
0,0,-14,-26,-3,2,99.0,-489.0,115.0,1475.0,519.0,-192.0,3.0
0,0,3,5,0,-5,8191.0,1626.0,-975.0,1035.0,1596.0,-314.0,162.0
0,0,53,6,9,-5,8191.0,1198.0,-665.0,-695.0,906.0,-176.0,346.0
0,0,91,-28,-2,-4,8191.0,1120.0,-85.0,298.0,829.0,-223.0,418.0
0,0,102,-29,-2,-5,1084.0,672.0,-500.0,1235.0,987.0,-91.0,434.0
0,0,108,-29,-3,-5,8191.0,556.0,-63.0,837.0,908.0,-337.0,277.0
2,1,82,-30,-3,-5,8191.0,672.0,-418.0,634.0,593.0,-164.0,161.0
30,11,-13,-30,-2,-4,8191.0,1419.0,-454.0,773.0,1074.0,-406.0,32.0
82,36,-16,-30,-3,-4,8191.0,453.0,-308.0,515.0,1393.0,-357.0,-127.0
14,23,-17,-21,-3,0,8191.0,1412.0,-397.0,355.0,863.0,-482.0,470.0
0,0,-18,-21,-3,4,8191.0,893.0,-233.0,345.0,976.0,-260.0,202.0
0,0,-18,-20,-2,1,8191.0,893.0,-217.0,136.0,858.0,-287.0,357.0
0,0,-18,-15,-2,-3,8191.0,895.0,-315.0,-8.0,850.0,-145.0,388.0
0,0,-17,-16,-3,0,8191.0,1021.0,-282.0,313.0,836.0,-95.0,367.0
0,0,-16,-25,-2,5,8191.0,1002.0,-793.0,-4.0,698.0,8.0,187.0
0,0,-16,-3,-1,-5,8191.0,777.0,-169.0,407.0,1014.0,0.0,173.0
0,0,0,52,9,-4,8191.0,1633.0,-602.0,1117.0,1505.0,-278.0,109.0
0,0,55,12,10,-5,8191.0,826.0,-434.0,-953.0,776.0,-240.0,700.0
0,0,101,-26,-1,-5,1074.0,316.0,-163.0,346.0,834.0,-233.0,378.0
1,0,99,-29,-2,-5,1034.0,236.0,-342.0,793.0,892.0,-224.0,383.0
4,0,74,-29,-3,-4,8191.0,378.0,-451.0,822.0,874.0,-216.0,332.0
