Time,L1,L2,L3,R1,R2,R3,D1,1X,1Y,1Z,2X,2Y,2Z
10:34:42.156,0,-1,34,-5,-15,0,45.0,1693.0,77.0,357.0,2.0,785.0,1015.0
10:34:42.309,1,0,-8,-5,-21,0,57.0,868.0,726.0,-343.0,298.0,550.0,800.0
10:34:42.492,14,2,-42,-5,-20,0,29.0,125.0,528.0,-412.0,-45.0,251.0,1107.0
10:34:42.568,1,-1,-54,-2,-8,4,47.0,1458.0,1064.0,-287.0,-455.0,1073.0,715.0
10:34:42.736,-1,-7,-53,-2,-9,3,32.0,901.0,122.0,-213.0,-285.0,-53.0,561.0
10:34:42.920,-1,-6,-49,5,-7,0,36.0,421.0,1054.0,-831.0,236.0,919.0,264.0
10:34:43.081,0,-5,-50,13,-9,0,38.0,1560.0,985.0,-265.0,698.0,1330.0,1095.0
10:34:43.175,1,1,17,-4,-18,-1,51.0,1027.0,-908.0,-36.0,-114.0,817.0,1516.0
10:34:43.332,-1,-1,34,-4,-16,0,45.0,1142.0,334.0,-183.0,-167.0,517.0,1024.0
10:34:43.516,2,0,-17,-4,-20,0,50.0,908.0,408.0,0.0,140.0,430.0,600.0
10:34:43.675,15,1,-41,-6,-16,0,30.0,-4.0,390.0,333.0,364.0,1041.0,1151.0
10:34:43.776,0,-4,-54,-3,-8,5,36.0,768.0,944.0,-324.0,-386.0,14.0,344.0
10:34:44.014,-2,-7,-54,-2,-14,2,31.0,729.0,844.0,-513.0,-245.0,271.0,180.0
10:34:44.114,0,-4,-49,1,-6,0,34.0,1035.0,626.0,-303.0,-256.0,1058.0,893.0
10:34:44.275,1,0,-41,9,0,-1,28.0,2095.0,34.0,-596.0,132.0,-427.0,547.0
10:34:44.369,2,5,-35,-3,-19,0,54.0,989.0,-1339.0,294.0,70.0,-94.0,463.0
10:34:44.553,3,0,-16,-3,-13,0,56.0,1228.0,289.0,-407.0,84.0,-408.0,678.0
10:34:44.715,0,-2,-14,-5,-17,0,38.0,949.0,756.0,-374.0,180.0,-103.0,281.0
10:34:44.875,13,8,-37,-6,-14,2,27.0,172.0,293.0,-317.0,-69.0,1042.0,1242.0
10:34:44.972,-1,-5,-52,-3,-9,4,24.0,823.0,556.0,-402.0,-189.0,28.0,776.0
10:34:45.149,-1,-6,-50,-1,-13,2,33.0,683.0,739.0,-406.0,-77.0,-54.0,418.0
10:34:45.321,-2,-6,-50,7,-9,0,35.0,1170.0,806.0,-565.0,-80.0,1241.0,-92.0
10:34:45.484,3,-4,-51,10,-3,-1,33.0,1851.0,338.0,-492.0,-379.0,885.0,660.0
10:34:45.646,3,2,-49,-5,-19,-1,51.0,1207.0,-1842.0,661.0,-209.0,-243.0,1089.0
10:34:45.736,4,1,-47,0,-10,-1,57.0,1129.0,718.0,-516.0,50.0,14.0,1051.0
10:34:45.913,1,-1,-35,-3,-20,-1,51.0,1063.0,541.0,31.0,164.0,-587.0,636.0
10:34:46.079,14,1,-43,-4,-15,0,28.0,663.0,771.0,-152.0,362.0,967.0,1373.0
10:34:46.176,-1,-6,-54,-2,-10,4,27.0,821.0,280.0,-597.0,-164.0,-95.0,388.0
10:34:46.356,-2,-7,-53,0,-9,2,31.0,899.0,398.0,-357.0,-83.0,152.0,398.0
10:34:46.500,-2,-7,-49,0,-13,3,32.0,203.0,520.0,-444.0,-28.0,420.0,421.0
10:34:46.690,-1,-2,-47,20,0,0,40.0,1479.0,910.0,-401.0,328.0,1915.0,1882.0
10:34:46.852,0,0,8,-3,-18,-2,41.0,936.0,-491.0,727.0,-220.0,-422.0,846.0
10:34:46.959,2,0,-4,-5,-19,-1,47.0,1262.0,48.0,-39.0,-19.0,465.0,933.0
10:34:47.117,1,-3,-12,-5,-22,-2,51.0,773.0,531.0,-160.0,116.0,150.0,411.0
10:34:47.274,15,1,-41,-5,-14,0,26.0,369.0,626.0,-500.0,210.0,1297.0,1083.0
10:34:47.377,-3,-6,-53,-3,-9,5,30.0,612.0,792.0,-504.0,-486.0,-203.0,359.0
10:34:47.544,-1,-5,-52,-1,-11,4,27.0,777.0,674.0,-578.0,-37.0,292.0,532.0
10:34:47.717,0,-4,-48,-2,-13,0,30.0,1058.0,859.0,-344.0,-222.0,386.0,106.0
10:34:47.891,0,1,-39,13,-3,0,26.0,1804.0,21.0,-981.0,-67.0,1138.0,1065.0
10:34:47.980,1,0,1,-4,-19,0,50.0,1171.0,791.0,-748.0,45.0,-205.0,776.0
10:34:48.130,0,-2,3,-1,-14,-1,58.0,1433.0,220.0,-179.0,-71.0,-309.0,872.0
10:34:48.299,1,-1,-25,-4,-15,0,54.0,770.0,562.0,-242.0,-3.0,301.0,843.0
10:34:48.492,14,3,-46,-6,-16,-1,36.0,2957.0,5279.0,912.0,396.0,1769.0,1465.0
10:34:48.633,-1,-7,-54,-1,-7,4,26.0,967.0,617.0,12.0,-111.0,-494.0,1067.0
10:34:48.804,-1,-8,-51,-1,-16,4,33.0,833.0,443.0,-632.0,-62.0,107.0,307.0
10:34:48.888,-1,-4,-49,0,-13,1,35.0,470.0,781.0,-546.0,18.0,301.0,707.0
10:34:49.041,0,0,-45,17,-3,-1,33.0,1942.0,984.0,-355.0,-54.0,1680.0,1215.0
10:34:49.184,1,0,5,-4,-16,-1,46.0,1045.0,224.0,-616.0,-311.0,-21.0,1141.0
10:34:49.346,0,-2,2,-4,-17,-2,50.0,1073.0,1017.0,-27.0,-134.0,704.0,828.0
10:34:49.498,1,-4,12,-4,-17,-1,55.0,646.0,932.0,-230.0,100.0,916.0,199.0
10:34:49.641,8,5,-36,-5,-16,0,34.0,561.0,781.0,-688.0,749.0,1545.0,1565.0
10:34:49.805,3,2,-53,-3,-9,5,26.0,684.0,311.0,-659.0,-399.0,602.0,791.0
10:34:49.931,0,-7,-53,-2,-11,7,25.0,833.0,469.0,-208.0,-386.0,133.0,1056.0
10:34:50.096,0,-4,-49,-1,-13,1,29.0,416.0,948.0,-492.0,-249.0,995.0,709.0
10:34:50.253,-1,-4,-39,18,1,-1,22.0,1763.0,1298.0,-91.0,173.0,1405.0,1654.0
10:34:50.382,0,0,29,-5,-19,-1,42.0,792.0,-310.0,14.0,458.0,-683.0,1933.0
10:34:50.557,-1,-6,54,-5,-20,-1,56.0,1255.0,112.0,272.0,41.0,164.0,921.0
10:34:50.684,0,-4,40,-5,-21,-1,54.0,1347.0,1423.0,-479.0,313.0,1343.0,958.0
10:34:50.864,9,3,-33,-5,-14,-1,33.0,2143.0,-1244.0,3023.0,281.0,1270.0,1190.0
10:34:50.990,3,0,-52,-4,-9,3,26.0,870.0,743.0,-518.0,-877.0,1029.0,466.0
10:34:51.148,-2,-7,-52,-3,-14,6,29.0,808.0,395.0,-151.0,-537.0,1345.0,1358.0
10:34:51.307,-3,-8,-48,-3,-19,8,29.0,889.0,618.0,-172.0,92.0,546.0,749.0
10:34:51.460,-2,-5,-25,1,-9,2,37.0,1258.0,815.0,-256.0,-863.0,1050.0,2417.0
10:34:51.600,0,0,-8,8,-4,-1,32.0,1384.0,38.0,-261.0,-282.0,585.0,1962.0
10:34:51.753,1,0,5,-4,-19,0,50.0,1369.0,-254.0,-1150.0,35.0,228.0,783.0
10:34:51.897,1,-2,5,-3,-15,-1,48.0,1353.0,-159.0,-216.0,13.0,-75.0,1038.0
10:34:52.076,2,0,-26,-5,-20,-2,40.0,907.0,592.0,-477.0,146.0,43.0,800.0
10:34:52.227,18,3,-43,-5,-11,0,25.0,335.0,996.0,-4.0,-1062.0,-554.0,2522.0
10:34:52.406,-1,-5,-54,-2,-12,7,25.0,906.0,396.0,-347.0,-413.0,286.0,1306.0
10:34:52.497,-3,-6,-52,-3,-8,4,30.0,824.0,267.0,-396.0,-421.0,-169.0,740.0
10:34:52.657,-2,-6,-48,1,-8,1,36.0,325.0,1209.0,-502.0,2.0,301.0,229.0
10:34:52.845,-1,-6,-51,19,-1,0,38.0,1082.0,921.0,-325.0,485.0,2542.0,498.0
10:34:53.006,2,3,-28,0,-13,0,45.0,500.0,-1060.0,221.0,-303.0,329.0,1576.0
10:34:53.109,2,0,-22,-1,-15,-1,49.0,968.0,883.0,-262.0,-118.0,138.0,1070.0
10:34:53.261,3,0,-12,-3,-17,0,53.0,1233.0,401.0,59.0,-94.0,214.0,461.0
10:34:53.429,7,0,-38,-3,-20,0,30.0,1113.0,95.0,-927.0,167.0,177.0,1351.0
10:34:53.621,7,2,-51,-5,-12,4,29.0,773.0,539.0,-525.0,-93.0,937.0,1404.0
10:34:53.790,-1,-6,-54,-2,-8,4,30.0,970.0,594.0,-99.0,-314.0,-861.0,1588.0
10:34:53.864,-1,-7,-48,3,-11,0,31.0,475.0,808.0,-517.0,-61.0,-209.0,101.0
10:34:54.036,-1,-6,-49,13,-9,-1,34.0,1349.0,898.0,-221.0,-873.0,399.0,1786.0
10:34:54.219,2,4,-31,0,-13,-2,43.0,963.0,-1141.0,3.0,12.0,-304.0,1336.0
10:34:54.297,1,0,-3,-3,-16,-1,44.0,1001.0,43.0,12.0,-100.0,528.0,1141.0
10:34:54.463,0,-3,14,-4,-19,-1,48.0,899.0,480.0,-61.0,-100.0,324.0,770.0
10:34:54.626,2,-1,-21,-6,-18,0,34.0,454.0,505.0,-401.0,6.0,861.0,1173.0
10:34:54.818,12,5,-46,-5,-13,1,26.0,428.0,875.0,-63.0,-265.0,810.0,1593.0
10:34:54.899,-1,-7,-55,-2,-14,4,26.0,811.0,536.0,-467.0,171.0,-590.0,1095.0
10:34:55.063,-1,-6,-53,-2,-15,5,29.0,806.0,670.0,-505.0,-29.0,-113.0,538.0
10:34:55.252,0,-3,-49,1,-11,0,33.0,1123.0,613.0,-455.0,67.0,-239.0,794.0
10:34:55.409,0,3,-43,7,-3,-1,31.0,1724.0,370.0,-791.0,274.0,61.0,1735.0
10:34:55.509,0,0,20,-6,-20,1,45.0,1143.0,-1215.0,325.0,8.0,904.0,891.0
10:34:55.666,0,-3,38,-4,-19,0,50.0,1661.0,168.0,261.0,79.0,153.0,887.0
10:34:55.843,2,-2,-14,-5,-21,1,42.0,695.0,1179.0,-794.0,396.0,-59.0,1040.0
10:34:56.017,14,1,-44,-5,-17,1,32.0,-51.0,11271.0,-2168.0,-394.0,102.0,1689.0
10:34:56.111,-1,-8,-55,-1,-9,7,31.0,940.0,606.0,-72.0,-112.0,-429.0,1284.0
10:34:56.263,0,-6,-52,-5,-14,8,28.0,847.0,841.0,-672.0,79.0,-274.0,418.0
10:34:56.453,-2,-6,-48,0,-14,4,35.0,982.0,391.0,-252.0,-123.0,96.0,460.0
10:34:56.609,0,-1,-44,14,-4,0,26.0,1515.0,701.0,-267.0,112.0,1347.0,781.0
10:34:56.780,2,3,-35,-2,-18,0,44.0,1055.0,-511.0,123.0,-144.0,389.0,1285.0
10:34:56.859,0,-2,3,3,-9,-2,60.0,910.0,-707.0,-381.0,18.0,350.0,1090.0
10:34:57.048,2,0,-20,-3,-17,-1,53.0,1142.0,560.0,252.0,-28.0,302.0,512.0
10:34:57.216,14,0,-45,-6,-18,1,25.0,262.0,1140.0,-271.0,382.0,421.0,1186.0
10:34:57.300,4,-1,-54,-1,-6,1,30.0,1199.0,676.0,-439.0,-392.0,-328.0,1904.0
10:34:57.466,-1,-7,-56,0,-7,4,21.0,759.0,249.0,-381.0,-349.0,879.0,974.0
10:34:57.642,-1,-7,-49,3,-7,2,32.0,634.0,1045.0,-647.0,-292.0,862.0,763.0
10:34:57.806,0,-6,-51,12,-4,-1,37.0,1224.0,956.0,-47.0,-184.0,1088.0,743.0
10:34:57.904,2,0,-14,3,-8,-2,36.0,1219.0,-18.0,162.0,-418.0,-1376.0,1738.0
10:34:58.083,2,1,-12,-5,-19,0,46.0,887.0,1124.0,-296.0,-52.0,55.0,1054.0
10:34:58.241,0,-1,9,-4,-15,-1,48.0,1175.0,276.0,-182.0,-150.0,609.0,852.0
10:34:58.414,4,0,-33,-5,-21,-1,38.0,1131.0,172.0,-233.0,130.0,-176.0,1315.0
10:34:58.505,10,8,-50,-4,-10,1,28.0,844.0,799.0,-308.0,-97.0,9.0,1712.0
10:34:58.677,-1,-6,-54,-2,-8,4,27.0,874.0,129.0,-153.0,-253.0,39.0,1003.0
10:34:58.848,-2,-7,-51,0,-12,4,28.0,623.0,331.0,-844.0,20.0,207.0,225.0
10:34:59.008,2,-1,-51,0,-12,1,33.0,1099.0,441.0,147.0,-172.0,551.0,1208.0
10:34:59.104,1,0,-37,6,-7,-1,27.0,1726.0,474.0,-79.0,-260.0,281.0,943.0
10:34:59.345,2,1,-15,-4,-16,0,43.0,904.0,-927.0,319.0,-175.0,205.0,938.0
10:34:59.430,0,-1,15,-5,-20,0,53.0,1129.0,44.0,104.0,12.0,217.0,777.0
10:34:59.607,2,-2,-3,-4,-20,-2,51.0,1666.0,749.0,-88.0,76.0,18.0,1076.0
10:34:59.703,15,5,-41,-5,-18,0,31.0,-451.0,672.0,-587.0,380.0,1382.0,1086.0
10:34:59.858,-1,-5,-55,-3,-9,5,24.0,934.0,519.0,-468.0,-281.0,221.0,348.0
10:35:00.047,0,-7,-53,-5,-15,9,26.0,888.0,443.0,-422.0,-263.0,633.0,357.0
10:35:00.212,-2,-7,-49,-2,-12,4,25.0,437.0,796.0,-481.0,-30.0,414.0,470.0
10:35:00.302,0,-5,-50,18,-1,0,32.0,947.0,1053.0,-251.0,519.0,1833.0,980.0
10:35:00.461,2,4,-45,0,-12,-2,41.0,730.0,-802.0,-138.0,-157.0,-99.0,1441.0
10:35:00.639,4,1,-31,-2,-16,-1,47.0,498.0,1220.0,-182.0,-76.0,389.0,703.0
10:35:00.804,0,-1,-4,-1,-14,-3,51.0,797.0,18.0,-94.0,87.0,494.0,402.0
10:35:00.897,7,0,-38,-5,-18,0,28.0,613.0,637.0,-456.0,57.0,802.0,1450.0
10:35:01.061,7,3,-50,-5,-13,6,25.0,917.0,847.0,-1000.0,-260.0,1012.0,1693.0
10:35:01.230,-1,-6,-53,-2,-10,3,22.0,899.0,647.0,-9.0,-363.0,-362.0,1129.0
10:35:01.428,-2,-7,-48,6,-2,0,29.0,579.0,684.0,-704.0,-175.0,677.0,679.0
10:35:01.494,-1,-7,-50,12,-8,0,35.0,1057.0,318.0,-121.0,-106.0,957.0,643.0
10:35:01.659,1,1,-41,7,-5,-1,35.0,1611.0,-71.0,-160.0,-41.0,-173.0,626.0
10:35:01.850,0,-2,46,-5,-19,-2,48.0,1170.0,-776.0,132.0,13.0,-50.0,1108.0
10:35:02.008,0,-3,49,-6,-20,0,41.0,1103.0,241.0,-241.0,55.0,121.0,624.0
10:35:02.102,7,3,-37,-5,-20,0,37.0,967.0,1212.0,-478.0,52.0,309.0,1070.0
10:35:02.272,6,7,-49,-5,-12,3,27.0,895.0,659.0,-289.0,-35.0,942.0,1403.0
10:35:02.434,0,-8,-55,-2,-8,6,25.0,845.0,628.0,-309.0,-368.0,-652.0,1467.0
10:35:02.600,0,-3,-55,-3,-13,6,29.0,855.0,398.0,-273.0,118.0,754.0,998.0
10:35:02.772,0,-4,-51,-3,-14,2,33.0,367.0,727.0,-393.0,-57.0,135.0,437.0
10:35:02.877,-1,-3,-39,20,0,-1,29.0,1656.0,943.0,-370.0,422.0,1927.0,1681.0
10:35:03.044,0,0,14,-3,-15,0,43.0,1125.0,320.0,-791.0,-8.0,-370.0,1287.0
10:35:03.201,0,-2,51,-4,-19,-1,30.0,2728.0,-3343.0,1313.0,-42.0,176.0,809.0
10:35:03.309,-2,-1,33,-4,-17,-2,51.0,1230.0,500.0,-94.0,9.0,177.0,638.0
10:35:03.464,6,2,-38,-6,-21,-1,38.0,507.0,433.0,-321.0,178.0,402.0,1244.0
10:35:03.639,4,6,-51,-2,-11,0,28.0,1024.0,371.0,-463.0,-201.0,334.0,1552.0
10:35:03.800,0,-7,-55,0,-6,0,26.0,942.0,419.0,-322.0,-136.0,-147.0,1104.0
10:35:03.908,3,-5,-54,0,-10,0,29.0,778.0,395.0,-385.0,577.0,1101.0,716.0
10:35:04.077,2,-5,-49,0,-14,-1,27.0,505.0,822.0,-817.0,136.0,243.0,380.0
10:35:04.226,0,-1,8,6,-10,-1,38.0,1830.0,710.0,-79.0,294.0,964.0,673.0
10:35:04.421,1,0,27,-5,-19,-2,37.0,1197.0,-74.0,-724.0,-221.0,151.0,1268.0
10:35:04.504,5,1,-46,-5,-20,-1,52.0,1232.0,-21.0,-236.0,0.0,-101.0,788.0
10:35:04.658,9,1,-51,-6,-21,-2,51.0,332.0,549.0,-109.0,216.0,-34.0,419.0
10:35:04.841,3,3,-53,-3,-8,3,40.0,1431.0,1604.0,-229.0,-351.0,-811.0,3301.0
10:35:05.007,-1,-7,-51,0,-9,2,27.0,667.0,1339.0,-152.0,-405.0,-215.0,758.0
10:35:05.177,-1,-6,-50,6,-9,0,27.0,1446.0,632.0,-129.0,423.0,1053.0,-338.0
10:35:05.280,1,1,-36,5,-6,-1,27.0,1673.0,-108.0,-406.0,-42.0,-582.0,949.0
10:35:05.430,0,0,-5,-4,-20,-2,57.0,1172.0,-746.0,80.0,187.0,620.0,608.0
10:35:05.610,2,0,-27,-6,-20,-1,41.0,965.0,609.0,-523.0,103.0,-45.0,742.0
10:35:05.706,11,-1,-49,-5,-15,-1,24.0,-140.0,843.0,-769.0,285.0,1280.0,1007.0
10:35:05.863,-1,-5,-56,-3,-8,7,25.0,754.0,793.0,-380.0,-52.0,-108.0,930.0
10:35:06.045,-1,-6,-51,-3,-15,10,26.0,853.0,557.0,-777.0,-59.0,117.0,250.0
10:35:06.200,-1,-6,-48,1,-11,2,30.0,962.0,857.0,-1010.0,-233.0,415.0,3.0
10:35:06.310,-1,-5,-50,13,-3,-1,29.0,1666.0,468.0,-251.0,-602.0,1118.0,1006.0
10:35:06.478,2,2,-14,-5,-21,-1,40.0,1191.0,-1558.0,555.0,-253.0,0.0,608.0
10:35:06.640,2,0,-15,-3,-15,-2,47.0,1638.0,1085.0,-103.0,43.0,-84.0,457.0
10:35:06.807,3,-3,-11,-4,-20,-1,44.0,-9.0,848.0,-63.0,39.0,-118.0,792.0
10:35:07.059,16,-1,-48,-5,-17,0,44.0,3523.0,3485.0,412.0,-522.0,-65.0,2051.0
10:35:07.080,-3,-6,-54,-1,-9,7,32.0,812.0,815.0,-56.0,-372.0,231.0,1384.0
10:35:07.247,-2,-7,-50,-1,-13,2,27.0,765.0,991.0,-508.0,-142.0,-256.0,539.0
10:35:07.405,-2,-4,-49,12,-9,-1,30.0,1264.0,689.0,-155.0,470.0,1204.0,609.0
10:35:07.570,1,1,-14,1,-12,-1,37.0,1182.0,-894.0,449.0,-408.0,102.0,1372.0
10:35:07.670,3,4,-29,-5,-18,-1,44.0,1223.0,424.0,-67.0,-43.0,400.0,965.0
10:35:07.838,2,1,-28,-4,-18,-1,42.0,1536.0,863.0,-507.0,67.0,832.0,275.0
10:35:08.007,12,2,-49,-5,-17,0,28.0,125.0,541.0,-274.0,283.0,878.0,1100.0
10:35:08.173,-1,-5,-55,-1,-6,1,45.0,684.0,685.0,-288.0,-629.0,-8.0,615.0
10:35:08.273,-1,-7,-54,6,-7,-1,24.0,847.0,929.0,-297.0,-177.0,-72.0,-96.0
10:35:08.448,-1,-7,-51,1,-11,0,23.0,1550.0,559.0,492.0,-580.0,272.0,306.0
10:35:08.624,2,3,-46,2,-13,-1,32.0,1162.0,-669.0,-201.0,-73.0,-753.0,-137.0
10:35:08.779,3,2,-21,-1,-15,-3,39.0,1464.0,1014.0,-69.0,-197.0,-210.0,940.0
10:35:08.877,5,2,-39,-3,-20,-2,43.0,1096.0,606.0,57.0,115.0,839.0,322.0
10:35:09.034,9,2,-46,-5,-19,0,37.0,528.0,1552.0,-375.0,295.0,159.0,1297.0
10:35:09.202,3,0,-52,-3,-8,3,25.0,1087.0,631.0,-163.0,-281.0,669.0,1342.0
10:35:09.389,-2,-7,-53,4,-5,1,25.0,628.0,707.0,-375.0,-216.0,-425.0,1998.0
10:35:09.484,-1,-6,-50,5,-14,-2,27.0,544.0,525.0,-59.0,206.0,1392.0,424.0
10:35:09.627,0,0,-52,7,-6,0,26.0,1699.0,369.0,-252.0,430.0,307.0,1885.0
10:35:09.799,1,1,10,-4,-21,-1,38.0,1213.0,-735.0,401.0,-353.0,674.0,1135.0
10:35:09.990,1,-3,22,-5,-18,-2,40.0,1302.0,192.0,288.0,-38.0,109.0,798.0
10:35:10.154,4,1,-35,-6,-20,-1,37.0,694.0,713.0,-489.0,234.0,33.0,569.0
10:35:10.232,14,5,-49,-5,-17,0,34.0,293.0,254.0,-422.0,-325.0,27.0,2115.0
10:35:10.417,-1,-6,-55,-1,-8,3,29.0,684.0,709.0,-309.0,-91.0,-329.0,1029.0
10:35:10.576,-1,-7,-53,0,-13,1,24.0,772.0,808.0,-338.0,158.0,213.0,-169.0
10:35:10.675,-1,-6,-50,14,-10,0,27.0,1201.0,658.0,-299.0,-45.0,1012.0,821.0
10:35:10.833,1,2,-5,2,-9,-1,31.0,1368.0,-721.0,115.0,-133.0,-30.0,1412.0
10:35:11.000,-2,-2,63,-5,-19,-2,34.0,898.0,2173.0,-561.0,-29.0,556.0,1024.0
10:35:11.189,-1,-3,31,-5,-18,-1,40.0,1414.0,534.0,-259.0,-55.0,764.0,958.0
10:35:11.358,7,5,-41,-4,-19,0,35.0,223.0,273.0,-464.0,39.0,618.0,1173.0
10:35:11.434,2,0,-54,-4,-10,4,28.0,1135.0,1113.0,-292.0,-498.0,-235.0,1478.0
10:35:11.627,-2,-7,-55,-2,-9,4,24.0,742.0,698.0,-460.0,-134.0,429.0,1090.0
10:35:11.794,-2,-7,-51,7,-11,-1,31.0,998.0,397.0,-167.0,-112.0,583.0,526.0
10:35:11.954,1,-2,-51,7,-4,-1,31.0,1589.0,518.0,-170.0,-381.0,-233.0,1843.0
10:35:12.036,3,6,-36,-4,-21,-1,42.0,1184.0,-1915.0,823.0,-304.0,467.0,503.0
10:35:12.200,1,0,-17,0,-13,-1,39.0,1364.0,746.0,-635.0,-77.0,43.0,1341.0
10:35:12.392,0,-2,-11,-2,-20,-2,39.0,844.0,555.0,-169.0,26.0,119.0,205.0
10:35:12.557,10,1,-44,-4,-16,0,43.0,922.0,478.0,-265.0,292.0,529.0,1085.0
10:35:12.637,2,0,-54,-4,-13,5,28.0,769.0,728.0,-597.0,-544.0,-389.0,1014.0
10:35:12.807,-1,-6,-55,-2,-13,6,26.0,793.0,811.0,-395.0,95.0,1109.0,488.0
10:35:12.972,-2,-8,-50,0,-14,2,33.0,995.0,517.0,-283.0,13.0,691.0,395.0
10:35:13.152,0,0,-51,11,-6,-2,27.0,1517.0,482.0,-523.0,178.0,732.0,1237.0
10:35:13.249,1,0,3,-3,-17,-2,35.0,1190.0,-1256.0,92.0,-334.0,-277.0,1233.0
10:35:13.401,1,-2,7,-3,-18,-1,39.0,1464.0,-155.0,-368.0,-128.0,49.0,719.0
10:35:13.589,0,-3,6,-6,-18,-1,46.0,877.0,733.0,-254.0,153.0,351.0,258.0
10:35:13.754,11,7,-38,-5,-17,0,31.0,250.0,296.0,-423.0,506.0,838.0,1305.0
10:35:13.853,0,-2,-54,-1,-7,2,27.0,698.0,547.0,-387.0,-467.0,-117.0,512.0
10:35:13.999,-2,-7,-53,0,-9,2,24.0,907.0,404.0,-308.0,-385.0,-135.0,534.0
10:35:14.191,0,-3,-46,-2,-18,0,26.0,820.0,160.0,-33.0,395.0,834.0,552.0
10:35:14.353,0,0,-36,14,-9,-1,21.0,1257.0,1119.0,-44.0,-197.0,413.0,1120.0
10:35:14.517,2,2,-40,-3,-16,-1,46.0,254.0,-161.0,-630.0,-416.0,-678.0,1173.0
10:35:14.619,1,0,-25,-1,-14,-3,33.0,1295.0,404.0,-148.0,133.0,639.0,736.0
10:35:14.782,0,-2,-5,-4,-18,-2,41.0,601.0,595.0,-182.0,-40.0,183.0,404.0
10:35:15.043,10,4,-42,-5,-19,0,21.0,365.0,635.0,-456.0,-52.0,1568.0,1158.0
10:35:15.117,1,0,-55,-2,-7,2,25.0,662.0,683.0,-493.0,-332.0,20.0,865.0
10:35:15.215,-2,-7,-52,3,-7,1,22.0,691.0,820.0,-436.0,-121.0,357.0,759.0
10:35:15.381,-1,-7,-49,1,-12,0,26.0,961.0,573.0,-531.0,-177.0,318.0,859.0
10:35:15.549,-2,-3,-46,12,-4,0,25.0,1671.0,659.0,-411.0,-142.0,1165.0,833.0
10:35:15.647,0,0,-17,-4,-19,-1,32.0,1036.0,-1097.0,358.0,-337.0,-81.0,585.0
10:35:15.817,0,-3,15,-2,-17,-1,42.0,1015.0,129.0,190.0,-165.0,138.0,709.0
10:35:15.996,0,-2,-1,-6,-16,-2,37.0,1044.0,838.0,-521.0,66.0,254.0,692.0
10:35:16.151,12,3,-42,-6,-16,0,35.0,826.0,709.0,-658.0,74.0,1030.0,1024.0
10:35:16.245,-3,-7,-53,-1,-11,4,27.0,832.0,986.0,-32.0,-224.0,-505.0,846.0
10:35:16.423,-2,-6,-52,0,-9,3,24.0,478.0,1125.0,-498.0,-98.0,186.0,365.0
10:35:16.569,-1,-5,-50,8,-8,-1,25.0,1138.0,690.0,-318.0,-380.0,967.0,429.0
10:35:16.742,0,3,-27,6,-6,-2,27.0,1350.0,41.0,-619.0,-832.0,-1286.0,2295.0
10:35:16.849,0,-1,35,-5,-21,-2,44.0,577.0,502.0,-3358.0,-8.0,124.0,1635.0
10:35:17.024,-1,-4,45,-4,-16,-2,46.0,1370.0,11.0,123.0,82.0,99.0,634.0
10:35:17.262,1,-2,0,-6,-19,0,44.0,492.0,489.0,-446.0,163.0,-344.0,983.0
10:35:17.359,14,3,-46,-6,-18,0,34.0,1050.0,204.0,-657.0,-520.0,-723.0,2800.0
10:35:17.451,-1,-7,-53,-4,-8,4,25.0,712.0,885.0,-319.0,-228.0,-297.0,1413.0
10:35:17.623,-1,-7,-51,0,-12,0,24.0,665.0,726.0,-529.0,-81.0,485.0,400.0
10:35:17.794,0,-5,-51,18,-9,-1,27.0,1072.0,726.0,-179.0,-49.0,1343.0,1319.0
10:35:17.948,2,0,-48,7,-6,-1,33.0,1221.0,-519.0,-210.0,-232.0,-416.0,1589.0
10:35:18.123,3,3,-39,-4,-16,-1,30.0,1231.0,1913.0,101.0,494.0,1212.0,625.0
10:35:18.222,1,-1,-9,0,-15,-1,40.0,916.0,201.0,34.0,-164.0,1867.0,1865.0
10:35:18.380,1,-3,-12,-6,-21,0,41.0,758.0,1022.0,-268.0,209.0,-86.0,311.0
10:35:18.560,17,0,-44,-4,-15,1,27.0,426.0,871.0,-227.0,-143.0,921.0,1224.0
10:35:18.713,-1,-6,-53,0,-5,2,27.0,781.0,783.0,-357.0,-202.0,-595.0,861.0
10:35:18.809,0,-8,-49,1,-8,1,27.0,784.0,627.0,-420.0,-105.0,124.0,250.0
10:35:18.988,-2,-6,-50,8,-9,-1,34.0,1080.0,273.0,-220.0,-104.0,602.0,873.0
10:35:19.144,2,-2,-47,7,-6,-2,29.0,1545.0,-68.0,-615.0,-165.0,-730.0,1864.0
10:35:19.327,1,0,31,-5,-21,-1,51.0,1218.0,-823.0,349.0,-19.0,379.0,884.0
10:35:19.412,2,0,3,-5,-20,-1,39.0,1338.0,167.0,210.0,-17.0,-301.0,1237.0
10:35:19.583,5,2,-30,-6,-24,-1,27.0,742.0,-244.0,-589.0,328.0,575.0,1822.0
10:35:19.772,10,6,-49,-5,-11,2,22.0,738.0,792.0,-147.0,124.0,383.0,1180.0
10:35:19.920,-3,-7,-54,-4,-11,6,24.0,956.0,730.0,-166.0,-331.0,-488.0,2072.0
10:35:20.014,-2,-7,-50,0,-7,0,28.0,753.0,322.0,-446.0,-122.0,183.0,461.0
10:35:20.176,0,-7,-49,1,-10,2,31.0,360.0,520.0,-390.0,-5.0,327.0,130.0
